Date,Region_Name,Area_Code,Average_Price,Monthly_Change,Annual_Change,Average_Price_SA,Year
1988-04-01,Wales,W92000004,27193,6.5,15.6,,1988
1988-04-01,Yorkshire and The Humber,E12000003,25969,0.8,10.4,,1988
1988-04-01,South West,E12000009,47436,7.1,26.2,,1988
1988-04-01,East Midlands,E12000004,35483,11.6,24.4,,1988
1988-04-01,London,E12000007,75903,5.3,24.8,,1988
1988-04-01,United Kingdom,K02000001,42475,6.0,22.7,,1988
1988-05-01,England,E92000001,42707,5.9,23.6,,1988
1988-05-01,Wales,W92000004,27193,6.5,15.6,,1988
1988-05-01,Northern Ireland,N92000001,28315,0.9,2.3,,1988
1988-05-01,Scotland,S92000003,25609,7.2,5.4,,1988
1988-05-01,Yorkshire and The Humber,E12000003,25969,0.8,10.4,,1988
1988-05-01,South West,E12000009,47436,7.1,26.2,,1988
1988-05-01,East Midlands,E12000004,35483,11.6,24.4,,1988
1988-05-01,London,E12000007,75903,5.3,24.8,,1988
1988-05-01,United Kingdom,K02000001,42475,6.0,22.7,,1988
1988-06-01,Wales,W92000004,27193,6.5,15.6,,1988
1988-06-01,England,E92000001,42707,5.9,23.6,,1988
1988-06-01,Northern Ireland,N92000001,28315,0.9,2.3,,1988
1988-06-01,Scotland,S92000003,25609,7.2,5.4,,1988
1988-06-01,South West,E12000009,47436,7.1,26.2,,1988
1988-06-01,East Midlands,E12000004,35483,11.6,24.4,,1988
1988-06-01,Yorkshire and The Humber,E12000003,25969,0.8,10.4,,1988
1988-06-01,London,E12000007,75903,5.3,24.8,,1988
1988-06-01,United Kingdom,K02000001,42475,6.0,22.7,,1988
1988-07-01,Northern Ireland,N92000001,28555,0.8,4.7,,1988
1988-07-01,Wales,W92000004,31313,15.2,27.6,,1988
1988-07-01,England,E92000001,48771,14.2,34.7,,1988
1988-07-01,Scotland,S92000003,27116,5.9,12.9,,1988
1988-07-01,East Midlands,E12000004,39169,10.4,36.6,,1988
1988-07-01,London,E12000007,81385,7.2,25.5,,1988
1988-07-01,Yorkshire and The Humber,E12000003,29241,12.6,17.8,,1988
1988-07-01,South West,E12000009,57786,21.8,47.3,,1988
1988-07-01,United Kingdom,K02000001,48120,13.3,32.6,,1988
1988-08-01,Northern Ireland,N92000001,28555,0.8,4.7,,1988
1988-08-01,Wales,W92000004,31313,15.2,27.6,,1988
1988-08-01,England,E92000001,48771,14.2,34.7,,1988
1988-08-01,Scotland,S92000003,27116,5.9,12.9,,1988
1988-08-01,London,E12000007,81385,7.2,25.5,,1988
1988-08-01,Yorkshire and The Humber,E12000003,29241,12.6,17.8,,1988
1988-08-01,East Midlands,E12000004,39169,10.4,36.6,,1988
1988-08-01,South West,E12000009,57786,21.8,47.3,,1988
1988-08-01,United Kingdom,K02000001,48120,13.3,32.6,,1988
1988-09-01,Northern Ireland,N92000001,28555,0.8,4.7,,1988
1988-09-01,Wales,W92000004,31313,15.2,27.6,,1988
1988-09-01,England,E92000001,48771,14.2,34.7,,1988
1988-09-01,Scotland,S92000003,27116,5.9,12.9,,1988
1988-09-01,London,E12000007,81385,7.2,25.5,,1988
1988-09-01,South West,E12000009,57786,21.8,47.3,,1988
1988-09-01,East Midlands,E12000004,39169,10.4,36.6,,1988
1988-09-01,Yorkshire and The Humber,E12000003,29241,12.6,17.8,,1988
1988-09-01,United Kingdom,K02000001,48120,13.3,32.6,,1988
1988-10-01,Wales,W92000004,32137,2.6,25.8,,1988
1988-10-01,Scotland,S92000003,27977,3.2,12.1,,1988
1988-10-01,Northern Ireland,N92000001,29035,1.7,6.1,,1988
1988-10-01,England,E92000001,51671,5.9,34.2,,1988
1988-10-01,London,E12000007,87288,7.3,24.7,,1988
1988-10-01,South West,E12000009,63536,10.0,51.4,,1988
1988-10-01,East Midlands,E12000004,42625,8.8,41.2,,1988
1988-10-01,Yorkshire and The Humber,E12000003,34149,16.8,38.0,,1988
1988-10-01,United Kingdom,K02000001,51077,6.1,32.9,,1988
1988-11-01,Wales,W92000004,32137,2.6,25.8,,1988
1988-11-01,Scotland,S92000003,27977,3.2,12.1,,1988
1988-11-01,Northern Ireland,N92000001,29035,1.7,6.1,,1988
1988-11-01,England,E92000001,51671,5.9,34.2,,1988
1988-11-01,London,E12000007,87288,7.3,24.7,,1988
1988-11-01,Yorkshire and The Humber,E12000003,34149,16.8,38.0,,1988
1988-11-01,South West,E12000009,63536,10.0,51.4,,1988
1988-11-01,East Midlands,E12000004,42625,8.8,41.2,,1988
1988-11-01,United Kingdom,K02000001,51077,6.1,32.9,,1988
1988-12-01,Northern Ireland,N92000001,29035,1.7,6.1,,1988
1988-12-01,England,E92000001,51671,5.9,34.2,,1988
1988-12-01,Scotland,S92000003,27977,3.2,12.1,,1988
1988-12-01,Wales,W92000004,32137,2.6,25.8,,1988
1988-12-01,South West,E12000009,63536,10.0,51.4,,1988
1988-12-01,East Midlands,E12000004,42625,8.8,41.2,,1988
1988-12-01,London,E12000007,87288,7.3,24.7,,1988
1988-12-01,Yorkshire and The Humber,E12000003,34149,16.8,38.0,,1988
1988-12-01,United Kingdom,K02000001,51077,6.1,32.9,,1988
1989-01-01,Scotland,S92000003,28407,1.5,18.9,,1989
1989-01-01,Wales,W92000004,36463,13.5,42.7,,1989
1989-01-01,England,E92000001,52725,2.0,30.7,,1989
1989-01-01,Northern Ireland,N92000001,31435,8.3,12.0,,1989
1989-01-01,Yorkshire and The Humber,E12000003,35580,4.2,38.1,,1989
1989-01-01,London,E12000007,83493,-4.3,15.8,,1989
1989-01-01,South West,E12000009,60374,-5.0,36.4,,1989
1989-01-01,East Midlands,E12000004,44238,3.8,39.1,,1989
1989-01-01,United Kingdom,K02000001,52152,2.1,30.2,,1989
1989-02-01,Northern Ireland,N92000001,31435,8.3,12.0,,1989
1989-02-01,Wales,W92000004,36463,13.5,42.7,,1989
1989-02-01,Scotland,S92000003,28407,1.5,18.9,,1989
1989-02-01,England,E92000001,52725,2.0,30.7,,1989
1989-02-01,South West,E12000009,60374,-5.0,36.4,,1989
1989-02-01,Yorkshire and The Humber,E12000003,35580,4.2,38.1,,1989
1989-02-01,London,E12000007,83493,-4.3,15.8,,1989
1989-02-01,East Midlands,E12000004,44238,3.8,39.1,,1989
1989-02-01,United Kingdom,K02000001,52152,2.1,30.2,,1989
1989-03-01,England,E92000001,52725,2.0,30.7,,1989
1989-03-01,Northern Ireland,N92000001,31435,8.3,12.0,,1989
1989-03-01,Scotland,S92000003,28407,1.5,18.9,,1989
1989-03-01,Wales,W92000004,36463,13.5,42.7,,1989
1989-03-01,Yorkshire and The Humber,E12000003,35580,4.2,38.1,,1989
1989-03-01,London,E12000007,83493,-4.3,15.8,,1989
1989-03-01,East Midlands,E12000004,44238,3.8,39.1,,1989
1989-03-01,South West,E12000009,60374,-5.0,36.4,,1989
1989-03-01,United Kingdom,K02000001,52152,2.1,30.2,,1989
1989-04-01,England,E92000001,54307,3.0,27.2,,1989
1989-04-01,Wales,W92000004,40583,11.3,49.2,,1989
1989-04-01,Northern Ireland,N92000001,27355,-13.0,-3.4,,1989
1989-04-01,Scotland,S92000003,30129,6.1,17.6,,1989
1989-04-01,South West,E12000009,62098,2.9,30.9,,1989
1989-04-01,East Midlands,E12000004,47694,7.8,34.4,,1989
1989-04-01,Yorkshire and The Humber,E12000003,39056,9.8,50.4,,1989
1989-04-01,London,E12000007,87710,5.1,15.6,,1989
1989-04-01,United Kingdom,K02000001,54034,3.6,27.2,,1989
1989-05-01,Wales,W92000004,40583,11.3,49.2,,1989
1989-05-01,England,E92000001,54307,3.0,27.2,,1989
1989-05-01,Scotland,S92000003,30129,6.1,17.6,,1989
1989-05-01,Northern Ireland,N92000001,27355,-13.0,-3.4,,1989
1989-05-01,East Midlands,E12000004,47694,7.8,34.4,,1989
1989-05-01,South West,E12000009,62098,2.9,30.9,,1989
1989-05-01,Yorkshire and The Humber,E12000003,39056,9.8,50.4,,1989
1989-05-01,London,E12000007,87710,5.1,15.6,,1989
1989-05-01,United Kingdom,K02000001,54034,3.6,27.2,,1989
1989-06-01,Scotland,S92000003,30129,6.1,17.6,,1989
1989-06-01,Northern Ireland,N92000001,27355,-13.0,-3.4,,1989
1989-06-01,England,E92000001,54307,3.0,27.2,,1989
1989-06-01,Wales,W92000004,40583,11.3,49.2,,1989
1989-06-01,London,E12000007,87710,5.1,15.6,,1989
1989-06-01,South West,E12000009,62098,2.9,30.9,,1989
1989-06-01,Yorkshire and The Humber,E12000003,39056,9.8,50.4,,1989
1989-06-01,East Midlands,E12000004,47694,7.8,34.4,,1989
1989-06-01,United Kingdom,K02000001,54034,3.6,27.2,,1989
1989-07-01,Scotland,S92000003,31205,3.6,15.1,,1989
1989-07-01,England,E92000001,56416,3.9,15.7,,1989
1989-07-01,Wales,W92000004,41613,2.5,32.9,,1989
1989-07-01,Northern Ireland,N92000001,31914,16.7,11.8,,1989
1989-07-01,East Midlands,E12000004,49307,3.4,25.9,,1989
1989-07-01,London,E12000007,86445,-1.4,6.2,,1989
1989-07-01,Yorkshire and The Humber,E12000003,42328,8.4,44.8,,1989
1989-07-01,South West,E12000009,66123,6.5,14.4,,1989
1989-07-01,United Kingdom,K02000001,55916,3.5,16.2,,1989
1989-08-01,Wales,W92000004,41613,2.5,32.9,,1989
1989-08-01,Scotland,S92000003,31205,3.6,15.1,,1989
1989-08-01,Northern Ireland,N92000001,31914,16.7,11.8,,1989
1989-08-01,England,E92000001,56416,3.9,15.7,,1989
1989-08-01,London,E12000007,86445,-1.4,6.2,,1989
1989-08-01,South West,E12000009,66123,6.5,14.4,,1989
1989-08-01,East Midlands,E12000004,49307,3.4,25.9,,1989
1989-08-01,Yorkshire and The Humber,E12000003,42328,8.4,44.8,,1989
1989-08-01,United Kingdom,K02000001,55916,3.5,16.2,,1989
1989-09-01,Scotland,S92000003,31205,3.6,15.1,,1989
1989-09-01,Wales,W92000004,41613,2.5,32.9,,1989
1989-09-01,Northern Ireland,N92000001,31914,16.7,11.8,,1989
1989-09-01,England,E92000001,56416,3.9,15.7,,1989
1989-09-01,South West,E12000009,66123,6.5,14.4,,1989
1989-09-01,Yorkshire and The Humber,E12000003,42328,8.4,44.8,,1989
1989-09-01,East Midlands,E12000004,49307,3.4,25.9,,1989
1989-09-01,London,E12000007,86445,-1.4,6.2,,1989
1989-09-01,United Kingdom,K02000001,55916,3.5,16.2,,1989
1989-10-01,Scotland,S92000003,33357,6.9,19.2,,1989
1989-10-01,England,E92000001,55098,-2.3,6.6,,1989
1989-10-01,Wales,W92000004,39965,-4.0,24.4,,1989
1989-10-01,Northern Ireland,N92000001,28315,-11.3,-2.5,,1989
1989-10-01,South West,E12000009,62961,-4.8,-0.9,,1989
1989-10-01,London,E12000007,83915,-2.9,-3.9,,1989
1989-10-01,East Midlands,E12000004,48616,-1.4,14.1,,1989
1989-10-01,Yorkshire and The Humber,E12000003,41919,-1.0,22.8,,1989
1989-10-01,United Kingdom,K02000001,54841,-1.9,7.4,,1989
1989-11-01,England,E92000001,55098,-2.3,6.6,,1989
1989-11-01,Scotland,S92000003,33357,6.9,19.2,,1989
1989-11-01,Wales,W92000004,39965,-4.0,24.4,,1989
1989-11-01,Northern Ireland,N92000001,28315,-11.3,-2.5,,1989
1989-11-01,South West,E12000009,62961,-4.8,-0.9,,1989
1989-11-01,London,E12000007,83915,-2.9,-3.9,,1989
1989-11-01,East Midlands,E12000004,48616,-1.4,14.1,,1989
1989-11-01,Yorkshire and The Humber,E12000003,41919,-1.0,22.8,,1989
1989-11-01,United Kingdom,K02000001,54841,-1.9,7.4,,1989
1989-12-01,Wales,W92000004,39965,-4.0,24.4,,1989
1989-12-01,Northern Ireland,N92000001,28315,-11.3,-2.5,,1989
1989-12-01,Scotland,S92000003,33357,6.9,19.2,,1989
1989-12-01,England,E92000001,55098,-2.3,6.6,,1989
1989-12-01,South West,E12000009,62961,-4.8,-0.9,,1989
1989-12-01,East Midlands,E12000004,48616,-1.4,14.1,,1989
1989-12-01,Yorkshire and The Humber,E12000003,41919,-1.0,22.8,,1989
1989-12-01,London,E12000007,83915,-2.9,-3.9,,1989
1989-12-01,United Kingdom,K02000001,54841,-1.9,7.4,,1989
1990-01-01,Wales,W92000004,40372,1.0,10.7,,1990
1990-01-01,Scotland,S92000003,32588,-2.3,14.7,,1990
1990-01-01,Northern Ireland,N92000001,30482,7.7,-3.0,,1990
1990-01-01,England,E92000001,53894,-2.2,2.2,,1990
1990-01-01,South West,E12000009,57327,-8.9,-5.0,,1990
1990-01-01,London,E12000007,85547,1.9,2.5,,1990
1990-01-01,Yorkshire and The Humber,E12000003,42433,1.2,19.3,,1990
1990-01-01,East Midlands,E12000004,46521,-4.3,5.2,,1990
1990-01-01,United Kingdom,K02000001,53658,-2.2,2.9,,1990
1990-02-01,Northern Ireland,N92000001,30482,7.7,-3.0,,1990
1990-02-01,Scotland,S92000003,32588,-2.3,14.7,,1990
1990-02-01,Wales,W92000004,40372,1.0,10.7,,1990
1990-02-01,England,E92000001,53894,-2.2,2.2,,1990
1990-02-01,London,E12000007,85547,1.9,2.5,,1990
1990-02-01,South West,E12000009,57327,-8.9,-5.0,,1990
1990-02-01,East Midlands,E12000004,46521,-4.3,5.2,,1990
1990-02-01,Yorkshire and The Humber,E12000003,42433,1.2,19.3,,1990
1990-02-01,United Kingdom,K02000001,53658,-2.2,2.9,,1990
1990-03-01,Northern Ireland,N92000001,30482,7.7,-3.0,,1990
1990-03-01,Scotland,S92000003,32588,-2.3,14.7,,1990
1990-03-01,Wales,W92000004,40372,1.0,10.7,,1990
1990-03-01,England,E92000001,53894,-2.2,2.2,,1990
1990-03-01,South West,E12000009,57327,-8.9,-5.0,,1990
1990-03-01,East Midlands,E12000004,46521,-4.3,5.2,,1990
1990-03-01,London,E12000007,85547,1.9,2.5,,1990
1990-03-01,Yorkshire and The Humber,E12000003,42433,1.2,19.3,,1990
1990-03-01,United Kingdom,K02000001,53658,-2.2,2.9,,1990
1990-04-01,Northern Ireland,N92000001,31017,1.8,13.4,,1990
1990-04-01,Scotland,S92000003,33624,3.2,11.6,,1990
1990-04-01,England,E92000001,53358,-1.0,-1.7,,1990
1990-04-01,Wales,W92000004,38963,-3.5,-4.0,,1990
1990-04-01,London,E12000007,82774,-3.2,-5.6,,1990
1990-04-01,South West,E12000009,57213,-0.2,-7.9,,1990
1990-04-01,Yorkshire and The Humber,E12000003,42779,0.8,9.5,,1990
1990-04-01,East Midlands,E12000004,48861,5.0,2.4,,1990
1990-04-01,United Kingdom,K02000001,53176,-0.9,-1.6,,1990
1990-05-01,Northern Ireland,N92000001,31017,1.8,13.4,,1990
1990-05-01,England,E92000001,53358,-1.0,-1.7,,1990
1990-05-01,Wales,W92000004,38963,-3.5,-4.0,,1990
1990-05-01,Scotland,S92000003,33624,3.2,11.6,,1990
1990-05-01,South West,E12000009,57213,-0.2,-7.9,,1990
1990-05-01,Yorkshire and The Humber,E12000003,42779,0.8,9.5,,1990
1990-05-01,London,E12000007,82774,-3.2,-5.6,,1990
1990-05-01,East Midlands,E12000004,48861,5.0,2.4,,1990
1990-05-01,United Kingdom,K02000001,53176,-0.9,-1.6,,1990
1990-06-01,Wales,W92000004,38963,-3.5,-4.0,,1990
1990-06-01,Northern Ireland,N92000001,31017,1.8,13.4,,1990
1990-06-01,Scotland,S92000003,33624,3.2,11.6,,1990
1990-06-01,England,E92000001,53358,-1.0,-1.7,,1990
1990-06-01,South West,E12000009,57213,-0.2,-7.9,,1990
1990-06-01,London,E12000007,82774,-3.2,-5.6,,1990
1990-06-01,East Midlands,E12000004,48861,5.0,2.4,,1990
1990-06-01,Yorkshire and The Humber,E12000003,42779,0.8,9.5,,1990
1990-06-01,United Kingdom,K02000001,53176,-0.9,-1.6,,1990
1990-07-01,Scotland,S92000003,34797,3.5,11.5,,1990
1990-07-01,England,E92000001,54109,1.4,-4.1,,1990
1990-07-01,Northern Ireland,N92000001,30923,-0.3,-3.1,,1990
1990-07-01,Wales,W92000004,43813,12.4,5.3,,1990
1990-07-01,London,E12000007,86975,5.1,0.6,,1990
1990-07-01,East Midlands,E12000004,47380,-3.0,-3.9,,1990
1990-07-01,South West,E12000009,57270,0.1,-13.4,,1990
1990-07-01,Yorkshire and The Humber,E12000003,43901,2.6,3.7,,1990
1990-07-01,United Kingdom,K02000001,54141,1.8,-3.2,,1990
1990-08-01,Scotland,S92000003,34797,3.5,11.5,,1990
1990-08-01,Northern Ireland,N92000001,30923,-0.3,-3.1,,1990
1990-08-01,England,E92000001,54109,1.4,-4.1,,1990
1990-08-01,Wales,W92000004,43813,12.4,5.3,,1990
1990-08-01,South West,E12000009,57270,0.1,-13.4,,1990
1990-08-01,East Midlands,E12000004,47380,-3.0,-3.9,,1990
1990-08-01,Yorkshire and The Humber,E12000003,43901,2.6,3.7,,1990
1990-08-01,London,E12000007,86975,5.1,0.6,,1990
1990-08-01,United Kingdom,K02000001,54141,1.8,-3.2,,1990
1990-09-01,Northern Ireland,N92000001,30923,-0.3,-3.1,,1990
1990-09-01,Wales,W92000004,43813,12.4,5.3,,1990
1990-09-01,Scotland,S92000003,34797,3.5,11.5,,1990
1990-09-01,England,E92000001,54109,1.4,-4.1,,1990
1990-09-01,East Midlands,E12000004,47380,-3.0,-3.9,,1990
1990-09-01,London,E12000007,86975,5.1,0.6,,1990
1990-09-01,Yorkshire and The Humber,E12000003,43901,2.6,3.7,,1990
1990-09-01,South West,E12000009,57270,0.1,-13.4,,1990
1990-09-01,United Kingdom,K02000001,54141,1.8,-3.2,,1990
1990-10-01,Scotland,S92000003,36351,4.5,9.0,,1990
1990-10-01,England,E92000001,53090,-1.9,-3.6,,1990
1990-10-01,Wales,W92000004,41864,-4.4,4.8,,1990
1990-10-01,Northern Ireland,N92000001,33817,9.4,19.4,,1990
1990-10-01,Yorkshire and The Humber,E12000003,43512,-0.9,3.8,,1990
1990-10-01,East Midlands,E12000004,47524,0.3,-2.2,,1990
1990-10-01,London,E12000007,81177,-6.7,-3.3,,1990
1990-10-01,South West,E12000009,56187,-1.9,-10.8,,1990
1990-10-01,United Kingdom,K02000001,53337,-1.5,-2.7,,1990
1990-11-01,Scotland,S92000003,36351,4.5,9.0,,1990
1990-11-01,England,E92000001,53090,-1.9,-3.6,,1990
1990-11-01,Wales,W92000004,41864,-4.4,4.8,,1990
1990-11-01,Northern Ireland,N92000001,33817,9.4,19.4,,1990
1990-11-01,London,E12000007,81177,-6.7,-3.3,,1990
1990-11-01,East Midlands,E12000004,47524,0.3,-2.2,,1990
1990-11-01,Yorkshire and The Humber,E12000003,43512,-0.9,3.8,,1990
1990-11-01,South West,E12000009,56187,-1.9,-10.8,,1990
1990-11-01,United Kingdom,K02000001,53337,-1.5,-2.7,,1990
1990-12-01,Northern Ireland,N92000001,33817,9.4,19.4,,1990
1990-12-01,Scotland,S92000003,36351,4.5,9.0,,1990
1990-12-01,Wales,W92000004,41864,-4.4,4.8,,1990
1990-12-01,England,E92000001,53090,-1.9,-3.6,,1990
1990-12-01,South West,E12000009,56187,-1.9,-10.8,,1990
1990-12-01,Yorkshire and The Humber,E12000003,43512,-0.9,3.8,,1990
1990-12-01,East Midlands,E12000004,47524,0.3,-2.2,,1990
1990-12-01,London,E12000007,81177,-6.7,-3.3,,1990
1990-12-01,United Kingdom,K02000001,53337,-1.5,-2.7,,1990
1991-01-01,Wales,W92000004,39419,-5.8,-2.4,,1991
1991-01-01,Scotland,S92000003,38491,5.9,18.1,,1991
1991-01-01,England,E92000001,52125,-1.8,-3.3,,1991
1991-01-01,Northern Ireland,N92000001,33439,-1.1,9.7,,1991
1991-01-01,London,E12000007,82269,1.3,-3.8,,1991
1991-01-01,Yorkshire and The Humber,E12000003,42994,-1.2,1.3,,1991
1991-01-01,South West,E12000009,54247,-3.5,-5.4,,1991
1991-01-01,East Midlands,E12000004,44371,-6.6,-4.6,,1991
1991-01-01,United Kingdom,K02000001,52586,-1.4,-2.0,,1991
1991-02-01,England,E92000001,52125,-1.8,-3.3,,1991
1991-02-01,Scotland,S92000003,38491,5.9,18.1,,1991
1991-02-01,Wales,W92000004,39419,-5.8,-2.4,,1991
1991-02-01,Northern Ireland,N92000001,33439,-1.1,9.7,,1991
1991-02-01,Yorkshire and The Humber,E12000003,42994,-1.2,1.3,,1991
1991-02-01,London,E12000007,82269,1.3,-3.8,,1991
1991-02-01,East Midlands,E12000004,44371,-6.6,-4.6,,1991
1991-02-01,South West,E12000009,54247,-3.5,-5.4,,1991
1991-02-01,United Kingdom,K02000001,52586,-1.4,-2.0,,1991
1991-03-01,England,E92000001,52125,-1.8,-3.3,,1991
1991-03-01,Northern Ireland,N92000001,33439,-1.1,9.7,,1991
1991-03-01,Wales,W92000004,39419,-5.8,-2.4,,1991
1991-03-01,Scotland,S92000003,38491,5.9,18.1,,1991
1991-03-01,South West,E12000009,54247,-3.5,-5.4,,1991
1991-03-01,Yorkshire and The Humber,E12000003,42994,-1.2,1.3,,1991
1991-03-01,East Midlands,E12000004,44371,-6.6,-4.6,,1991
1991-03-01,London,E12000007,82269,1.3,-3.8,,1991
1991-03-01,United Kingdom,K02000001,52586,-1.4,-2.0,,1991
1991-04-01,Scotland,S92000003,36558,-5.0,8.7,,1991
1991-04-01,England,E92000001,52178,0.1,-2.2,,1991
1991-04-01,Wales,W92000004,38880,-1.4,-0.2,,1991
1991-04-01,Northern Ireland,N92000001,32118,-4.0,3.5,,1991
1991-04-01,East Midlands,E12000004,45756,3.1,-6.4,,1991
1991-04-01,London,E12000007,80505,-2.1,-2.7,,1991
1991-04-01,Yorkshire and The Humber,E12000003,45455,5.7,6.3,,1991
1991-04-01,South West,E12000009,53962,-0.5,-5.7,,1991
1991-04-01,United Kingdom,K02000001,52372,-0.4,-1.5,,1991
1991-05-01,Scotland,S92000003,36558,-5.0,8.7,,1991
1991-05-01,Northern Ireland,N92000001,32118,-4.0,3.5,,1991
1991-05-01,Wales,W92000004,38880,-1.4,-0.2,,1991
1991-05-01,England,E92000001,52178,0.1,-2.2,,1991
1991-05-01,East Midlands,E12000004,45756,3.1,-6.4,,1991
1991-05-01,South West,E12000009,53962,-0.5,-5.7,,1991
1991-05-01,Yorkshire and The Humber,E12000003,45455,5.7,6.3,,1991
1991-05-01,London,E12000007,80505,-2.1,-2.7,,1991
1991-05-01,United Kingdom,K02000001,52372,-0.4,-1.5,,1991
1991-06-01,England,E92000001,52178,0.1,-2.2,,1991
1991-06-01,Wales,W92000004,38880,-1.4,-0.2,,1991
1991-06-01,Scotland,S92000003,36558,-5.0,8.7,,1991
1991-06-01,Northern Ireland,N92000001,32118,-4.0,3.5,,1991
1991-06-01,South West,E12000009,53962,-0.5,-5.7,,1991
1991-06-01,Yorkshire and The Humber,E12000003,45455,5.7,6.3,,1991
1991-06-01,East Midlands,E12000004,45756,3.1,-6.4,,1991
1991-06-01,London,E12000007,80505,-2.1,-2.7,,1991
1991-06-01,United Kingdom,K02000001,52372,-0.4,-1.5,,1991
1991-07-01,Wales,W92000004,41243,6.1,-5.9,,1991
1991-07-01,Scotland,S92000003,36316,-0.7,4.4,,1991
1991-07-01,England,E92000001,53197,2.0,-1.7,,1991
1991-07-01,Northern Ireland,N92000001,33471,4.2,8.2,,1991
1991-07-01,London,E12000007,81261,0.9,-6.6,,1991
1991-07-01,East Midlands,E12000004,48765,6.6,2.9,,1991
1991-07-01,South West,E12000009,56814,5.3,-0.8,,1991
1991-07-01,Yorkshire and The Humber,E12000003,45584,0.3,3.8,,1991
1991-07-01,United Kingdom,K02000001,53390,1.9,-1.4,,1991
1991-08-01,Scotland,S92000003,36316,-0.7,4.4,,1991
1991-08-01,Northern Ireland,N92000001,33471,4.2,8.2,,1991
1991-08-01,Wales,W92000004,41243,6.1,-5.9,,1991
1991-08-01,England,E92000001,53197,2.0,-1.7,,1991
1991-08-01,London,E12000007,81261,0.9,-6.6,,1991
1991-08-01,South West,E12000009,56814,5.3,-0.8,,1991
1991-08-01,East Midlands,E12000004,48765,6.6,2.9,,1991
1991-08-01,Yorkshire and The Humber,E12000003,45584,0.3,3.8,,1991
1991-08-01,United Kingdom,K02000001,53390,1.9,-1.4,,1991
1991-09-01,Scotland,S92000003,36316,-0.7,4.4,,1991
1991-09-01,England,E92000001,53197,2.0,-1.7,,1991
1991-09-01,Northern Ireland,N92000001,33471,4.2,8.2,,1991
1991-09-01,Wales,W92000004,41243,6.1,-5.9,,1991
1991-09-01,East Midlands,E12000004,48765,6.6,2.9,,1991
1991-09-01,Yorkshire and The Humber,E12000003,45584,0.3,3.8,,1991
1991-09-01,South West,E12000009,56814,5.3,-0.8,,1991
1991-09-01,London,E12000007,81261,0.9,-6.6,,1991
1991-09-01,United Kingdom,K02000001,53390,1.9,-1.4,,1991
1991-10-01,Northern Ireland,N92000001,36019,7.6,6.5,,1991
1991-10-01,Scotland,S92000003,37973,4.6,4.5,,1991
1991-10-01,England,E92000001,52339,-1.6,-1.4,,1991
1991-10-01,Wales,W92000004,43357,5.1,3.6,,1991
1991-10-01,South West,E12000009,54932,-3.3,-2.2,,1991
1991-10-01,London,E12000007,78572,-3.3,-3.2,,1991
1991-10-01,East Midlands,E12000004,47380,-2.8,-0.3,,1991
1991-10-01,Yorkshire and The Humber,E12000003,45110,-1.0,3.7,,1991
1991-10-01,United Kingdom,K02000001,52908,-0.9,-0.8,,1991
1991-11-01,Northern Ireland,N92000001,36019,7.6,6.5,,1991
1991-11-01,Scotland,S92000003,37973,4.6,4.5,,1991
1991-11-01,Wales,W92000004,43357,5.1,3.6,,1991
1991-11-01,England,E92000001,52339,-1.6,-1.4,,1991
1991-11-01,Yorkshire and The Humber,E12000003,45110,-1.0,3.7,,1991
1991-11-01,East Midlands,E12000004,47380,-2.8,-0.3,,1991
1991-11-01,South West,E12000009,54932,-3.3,-2.2,,1991
1991-11-01,London,E12000007,78572,-3.3,-3.2,,1991
1991-11-01,United Kingdom,K02000001,52908,-0.9,-0.8,,1991
1991-12-01,England,E92000001,52339,-1.6,-1.4,,1991
1991-12-01,Wales,W92000004,43357,5.1,3.6,,1991
1991-12-01,Northern Ireland,N92000001,36019,7.6,6.5,,1991
1991-12-01,Scotland,S92000003,37973,4.6,4.5,,1991
1991-12-01,London,E12000007,78572,-3.3,-3.2,,1991
1991-12-01,East Midlands,E12000004,47380,-2.8,-0.3,,1991
1991-12-01,South West,E12000009,54932,-3.3,-2.2,,1991
